#	Name	name_smiles	Wavelength	Epsilon	Quantum Yield	exactmw	lipinskiHBA	lipinskiHBD	NumRotatableBonds	NumHBD	NumHBA	NumHeteroatoms	NumAmideBonds	FractionCSP3	NumRings	NumAromaticRings	NumAliphaticRings	NumSaturatedRings	NumHeterocycles	NumAromaticHeterocycles	NumSaturatedHeterocycles	NumAliphaticHeterocycles	NumSpiroAtoms	NumBridgeheadAtoms	NumAtomStereoCenters	NumUnspecifiedAtomStereoCenters	labuteASA	tpsa	CrippenClogP	CrippenMR
11	Anisole	COC1=CC=CC=C1	220.0	7800	0.45	108.057514876	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.14285714285714285	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.90989046340045	9.23	1.6952	32.99399999999999
12	Benzonitrile	C1=CC=C(C=C1)C#N	222.0	13100	0.23	103.04219916	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.18892491536229	23.79	1.5582799999999999	31.157
13	Benzaldehyde	C1=CC=C(C=C1)C=O	242.0	13200	0.0	106.041864812	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.95786733393734	17.07	1.4990999999999999	31.829499999999996
14	Benzoic acid	C1=CC=C(C=C1)C(=O)O	227.0	8270	0.0	122.036779432	2.0	1.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.75210108613335	37.3	1.3848	33.4013
15	Acetophenone	CC(=O)C1=CC=CC=C1	241.0	12800	0.0	120.057514876	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.125	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.32280944833394	17.07	1.8892	36.44650000000001
16	Aniline	C1=CC=C(C=C1)N	288.0	1760	0.17	93.057849224	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.77129381650968	26.02	1.2687999999999997	30.854400000000002
17	N,N-Dimethyl-aniline	CN(C)C1=CC=CC=C1	251.0	14900	0.19	121.08914935199999	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.25	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.92112101849355	3.24	1.7526	40.76900000000002
18	Phenylhydrazine Hydrochloride	C1=CC=C(C=C1)NN.Cl	279.0	490	0.0	144.045425968	2.0	3.0	1.0	2.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.44438527290212	38.05	1.3939999999999997	41.50010000000001
19	Chlorobenzene	C1=CC=C(C=C1)Cl	265.0	280	0.0042	112.00797784	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.73466934637864	0.0	2.34	31.451999999999995
20	Iodobenzene	C1=CC=C(C=C1)I	228.0	13200	0.0	203.94359816	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.6932412405406	0.0	2.291200000000001	39.15900000000001
21	Nitrobenzene	C1=CC=C(C=C1)[N+](=O)[O-]	258.0	8140	0.0	123.0320284	3.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.08437884199677	43.14	1.5947999999999998	33.0964
22	Styrene	C=CC1=CC=CC=C1	248.0	14700	0.22	104.062600256	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.47168431610592	0.0	2.3296	36.53300000000001
23	Phenylacetylene	C#CC1=CC=CC=C1	236.0	17600	0.11	102.046950192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.16051274014944	0.0	1.6679000000000002	34.377
24	1,4-Diethynylbenzene	C#CC1=CC=C(C=C1)C#C	274.0	28200	0.19	126.046950192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.88962236080193	0.0	1.6492000000000002	42.31200000000001
25	Phenylpropargyl aldehyde	C1=CC=C(C=C1)C#CC=O	277.0	5000	0.0	130.041864812	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.68697695458982	17.07	1.237	39.384000000000015
26	Phenylboronic acid	B(C1=CC=CC=C1)(O)O	227.0	9520	0.26	122.053909864	2.0	2.0	1.0	2.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.91247464038254	40.46	-0.6335999999999999	36.26760000000001
27	Vanillin	COC1=C(C=CC(=C1)C=O)O	222.0	9770	0.0	152.047344116	3.0	1.0	2.0	1.0	3.0	3.0	0.0	0.125	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.23058843003683	46.53	1.2133	40.046300000000016
28	3-Hydroxyacetophenone	CC(=O)C1=CC(=CC=C1)O	218.0	19000	0.0	136.052429496	2.0	1.0	1.0	1.0	2.0	2.0	0.0	0.125	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.11704320052995	37.3	1.5948	38.111300000000014
29	Ethyl 4-(dimethylamino)benzoate	CCOC(=O)C1=CC=C(C=C1)N(C)C	310.25	23200	0.29	193.11027872	3.0	0.0	3.0	0.0	3.0	3.0	0.0	0.36363636363636365	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.29101469123401	29.54	1.9293	56.72550000000004
30	Gallacetophenone	CC(=O)C1=C(C(=C(C=C1)O)O)O	291.0	12500	0.0	168.042258736	4.0	3.0	1.0	3.0	4.0	4.0	0.0	0.125	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.70551070492198	77.76	1.006	41.44090000000002
31	Terephthalic acid	C1=CC(=CC=C1C(=O)O)C(=O)O	240.0	17000	0.0	166.026608672	4.0	2.0	2.0	2.0	2.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.07279905276974	74.6	1.083	40.3606
32	p-Phenylenediamine	C1=CC(=CC=C1N)N	251.0	6920	0.065	108.06874825599999	2.0	4.0	0.0	2.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.1111845135224	52.04	0.8510000000000002	35.26679999999998
33	Tetraphenylmethane	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4	263.0	1910	0.24	320.15650064	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.04	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.96762785208566	0.0	6.0693000000000055	104.75200000000002
34	N-Phenylbenzylamine	C1=CC=C(C=C1)CNC2=CC=CC=C2	245.0	13200	0.16399999999999998	183.104799416	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.07692307692307693	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.40330162356567	12.03	3.298700000000001	60.21070000000003
35	trans-Chalcone	C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2	302.0	28000	0.0	208.088815004	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.05524273661034	17.07	3.5827000000000027	66.24850000000004
36	Benzophenone	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2	252.0	19400	0.0	182.07316494	1.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.01496154000138	17.07	2.917600000000001	56.31650000000003
37	4,4'-Dihydroxybenzophenone	C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)O)O	283.0	15200	0.0	214.06299418	3.0	2.0	2.0	2.0	3.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.60342904439341	57.53	2.328800000000001	59.646100000000025
38	Diethyl phthalate	CCOC(=O)C1=CC=CC=C1C(=O)OCC	225.0	7110	0.0	222.089208928	4.0	0.0	4.0	0.0	4.0	4.0	0.0	0.3333333333333333	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.17119046497793	52.60000000000001	2.04	58.35500000000003
39	1,2,4,5-Tetracyanobenzene	C1=C(C(=CC(=C1C#N)C#N)C#N)C#N	316.0	3400	0.21	178.027946064	4.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.46149030295825	95.16	1.1733200000000001	45.30200000000001
40	Hexafluorobenzene	C1(=C(C(=C(C(=C1F)F)F)F)F)F	230.0	684	0.035	185.99041932	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.424615537054386	0.0	2.5212	26.190000000000005
41	Ferrocene	[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2]	442.0	96	0.0	186.01318781999998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.06897363144655	0.0	2.8085000000000013	44.07000000000003
42	Biphenyl	C1=CC=C(C=C1)C2=CC=CC=C2	247.5	16000	0.18	154.07825032	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.48849732556099	0.0	3.353600000000002	51.87800000000003
43	p-Terphenyl	C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3	276.25	33800	0.93	230.109550448	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.54559153162505	0.0	5.0206000000000035	77.31400000000004
44	p-Quaterphenyl	C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C4=CC=CC=C4	294.75	41000	0.89	306.140850576	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.60268573768906	0.0	6.687600000000005	102.75000000000001
45	p-Quinquephenyl	C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CC=CC=C5	312.0	62500	0.89	382.172150704	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.65977994375308	0.0	8.354600000000005	128.18599999999998
46	1,3,5-Triphenylbenzene 	C1=CC=C(C=C1)C2=CC(=CC(=C2)C3=CC=CC=C3)C4=CC=CC=C4	251.0	60000	0.27	306.140850576	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.60268573768906	0.0	6.687600000000005	102.75000000000003
47	Benzidine	C1=CC(=CC=C1C2=CC=C(C=C2)N)N	206.0	67500	0.16	184.100048384	2.0	4.0	1.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.16827871958643	52.04	2.5180000000000002	60.70280000000001
48	3,3'-Dimethylbenzidine	CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N	209.0	41800	0.33	212.131348512	2.0	4.0	1.0	2.0	2.0	2.0	0.0	0.14285714285714285	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.89816294837965	52.04	3.1348400000000005	70.17680000000001
49	3,3',5,5-Tetramethylbenzidine	CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C	212.0	34800	0.29	240.16264864	2.0	4.0	1.0	2.0	2.0	2.0	0.0	0.25	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.62804717717286	52.04	3.751680000000002	79.65080000000002
52	1,2,3,4,5-Pentaphenyl-1,3-cyclopentadiene	C1=CC=C(C=C1)C2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6	245.0	18600	0.0028	446.203450832	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.02857142857142857	6.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.09945329783832	0.0	9.0058	148.5789999999997
53	rac-BINAP	C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8	223.0	9800	0.0	622.197924284	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0795739750339	0.0	9.176400000000001	204.30199999999948
54	(R)-BINOL	C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O	278.0	8590	0.1	286.099379688	2.0	2.0	1.0	2.0	2.0	2.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.44029389342346	40.46	5.071200000000004	90.21960000000003
55	Naphthalene	C1=CC=C2C=CC=CC2=C1	275.0	6000	0.23	128.062600256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.11306765123217	0.0	2.839800000000001	43.94800000000003
56	Anthracene	C1=CC=C2C=C3C=CC=CC3=CC2=C1	356.25	9700	0.36	178.07825032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.79473218296737	0.0	3.993000000000002	61.45400000000003
57	Tetracene	C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1	475.0	10000	0.13	228.093900384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.47639671470259	0.0	5.146200000000003	78.96000000000002
58	Pentacene	C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1	578.0	7200	0.13	278.109550448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.1580612464378	0.0	6.299400000000003	96.46600000000004
59	Phenanthrene	C1=CC=C2C(=C1)C=CC3=CC=CC=C32	252.0	69200	0.125	178.07825032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.79473218296738	0.0	3.993000000000002	61.454000000000036
60	Pyrene	C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2	241.0	81700	0.32	202.07825032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.45542159483817	0.0	4.584000000000002	70.14600000000003
61	Triphenylene	C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24	258.0	146000	0.08	228.093900384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.47639671470259	0.0	5.146200000000003	78.96000000000005
62	9,10-Diphenylanthracene	C1=CC=C(C=C1)C2=C3C=CC=CC3=C(C4=CC=CC=C42)C5=CC=CC=C5	372.5	14000	1.0	330.140850576	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.9089205950954	0.0	7.327000000000005	112.32600000000001
63	9,10-Bis(phenylethynyl)anthracene	C1=CC=C(C=C1)C#CC2=C3C=CC=CC3=C(C4=CC=CC=C42)C#CC5=CC=CC=C5	270.25	87000	1.0	378.140850576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.3671398364004	0.0	6.7926000000000055	126.29800000000002
64	Rubrene	C1=CC=C(C=C1)C2=C3C=CC=CC3=C(C4=C(C5=CC=CC=C5C(=C24)C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8	303.0	127000	0.54	532.219100896	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.7047735389586	0.0	11.814199999999982	180.70399999999955
65	1,8-Naphthalic anhydride	C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2	228.0	26300	0.32	198.031694052	3.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	85.27371015609057	43.370000000000005	2.1503999999999994	53.69400000000002
66	2-Aminonaphthalene 	C1=CC=C2C=C(C=CC2=C1)N	239.0	53700	0.91	143.073499288	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.45295834824489	26.02	2.4219999999999997	48.36040000000002
67	2,3-Diaminonaphthalene	C1=CC=C2C=C(C(=CC2=C1)N)N	245.0	50100	0.54	158.08439832	2.0	4.0	0.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.7928490452576	52.04	2.0042	52.77280000000001
68	8-Anilino-1-naphthalenesulfonic acid	C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)S(=O)(=O)O	218.0	25100	0.24	299.061614276	4.0	2.0	3.0	2.0	3.0	5.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.34866005094486	66.4	3.8301000000000016	83.48730000000005
69	1,4,5,8-Naphthalenetetracarboxylic dianhydride	C1=CC2=C3C(=CC=C4C3=C1C(=O)OC4=O)C(=O)OC2=O	227.0	37200	0.13	268.000787848	6.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	4.0	4.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	107.71114364303132	94.56	0.6485999999999998	70.94399999999999
70	Pyranine	C1=CC2=C3C(=C(C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])C=CC4=C(C=C(C1=C43)O)S(=O)(=O)[O-].[Na+].[Na+].[Na+]	235.0	23100	1.0	523.889442264	10.0	1.0	3.0	1.0	10.0	16.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.37576224529184	191.82999999999998	-7.986100000000001	95.70040000000002
71	1,2-Diphenylacetylene	C1=CC=C(C=C1)C#CC2=CC=CC=C2	278.75	27600	0.0034	178.07825032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.21760694621348	0.0	3.086400000000001	58.86400000000003
72	cis-Stilbene	C1=CC=C(C=C1)/C=C\C2=CC=CC=C2	276.0	10200	0.0	180.093900384	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.52877852216996	0.0	3.857000000000003	61.81200000000003
73	trans-Stilbene	C1=CC=C(C=C1)/C=C/C2=CC=CC=C2	293.75	28200	0.04	180.093900384	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.52877852216996	0.0	3.857000000000003	61.81200000000003
74	1,4-Diphenylbutadiyne	C1=CC=C(C=C1)C#CC#CC2=CC=CC=C2	326.0	27800	0.0016	202.07825032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.94671656686597	0.0	3.089800000000001	66.64000000000003
75	1,4-Diphenylbutadiene	C1=CC=C(C=C1)/C=C/C=C/C2=CC=CC=C2	330.0	33000	0.42	206.109550448	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.56905971877893	0.0	4.413200000000003	70.95200000000004
76	1,6-Diphenylhexatriene	C1=CC=C(C=C1)/C=C/C=C/C=C/C2=CC=CC=C2	353.25	82400	0.65	232.125200512	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.60934091538789	0.0	4.969400000000005	80.09200000000004
77	4-Dimethylamino-4'-nitrostilbene	CN(C)C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)[N+](=O)[O-]	432.25	27000	0.7	268.121177752	4.0	0.0	4.0	0.0	3.0	4.0	0.0	0.125	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.67147214366635	46.379999999999995	3.8312000000000026	82.79340000000003
78	Curcumin	COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O	425.0	55000	0.063	368.1259883599999	6.0	2.0	8.0	2.0	6.0	6.0	0.0	0.14285714285714285	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.53237245425527	93.06000000000002	3.3699000000000026	102.01660000000003
79	all trans-Retinal 	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C	372.0	43500	0.0	284.214015516	1.0	0.0	5.0	0.0	1.0	1.0	0.0	0.45	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.38082698695837	17.07	5.716900000000005	92.19000000000004
80	Beta-carotene	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C	451.0	139500	0.0	536.438201792	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.45	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.37469782821202	0.0	12.605799999999977	181.39199999999943
